ref:mise,fuel:lpg,fuel:cng,operator,brand,lat,lon
36502,yes,,Singh Sandip,Api-Ip,46.03022,13.10275
4355,yes,,Jetrent S.R.L.,Api-Ip,46.01626,13.14785
26623,yes,,Dijust Salvore,Api-Ip,45.80639,13.35614
31614,yes,,Servizi Innovativi Nord Est S.R.L.,Agip Eni,46.08269,13.39264
13689,yes,,Pituello Stefano,Agip Eni,45.94601,12.9767
29740,yes,,Big S.R.L.,BIG,45.96685,12.96848
37243,yes,,Snaidero Loris,Repsol,45.96597,12.94487
36416,yes,,Sarni S.R.L.,Sarni Oil,46.18585,13.11955
39458,yes,,Andreutti Roshan,Agip Eni,46.16259,13.1332
36503,yes,,Singh Nirmal,Api-Ip,46.08532,13.02999
26915,yes,,Gaspardo Silvano & Serafini S.N.C.,Total Erg,46.08551,12.9565
3569,yes,,Buldo Orlando,Agip Eni,45.88242,13.25844
39804,yes,,Sarni S.R.L.,Sarni Oil,45.88171,13.25936
5239,yes,,San Marco Petroli Distribuzione S.R.L.,San Marco Petroli,45.90463,13.24639
4356,yes,,Jetrent S.R.L.,Api-Ip,45.78863,13.01325
22629,yes,,Desmo Immobiliare S.R.L.,,45.75968,13.02996
16864,yes,,Vigolo Maurizio,,45.71787,13.0499
19489,yes,,Eredi Cinello Renato S.A.S. di Cinello Franco & C.,Api-Ip,45.96978,13.11401
41204,yes,,Oberai Kapil,Api-Ip,45.96978,13.11401
7267,yes,,Servizi & Gestioni Italia S.R.L.,Q8,46.08977,13.14483
30719,yes,,Singh Kulvir,Api-Ip,46.10074,13.17282
14665,yes,,Bidoli Devis,Agip Eni,45.96487,13.19233
35710,yes,,Coppino Mattia,Repsol,45.93207,13.14648
40554,yes,,Quaglia Cristina,Agip Eni,46.09296,13.19188
28891,yes,,Zu.Pe. S.N.C. di Zuliani Maurizio & C.,Q8,45.80785,13.09443
25885,yes,,Zanini Milvia,Agip Eni,45.84145,13.09714
30690,yes,,Duegi S.A.S. di Gattesco Luca e C.,Q8,46.09685,13.28871
35273,yes,,Auto Metano Udine di Rosso Cristian & C. S.A.S.,Agip Eni,46.0295,13.28414
7293,yes,,Servizi & Gestioni Italia S.R.L.,Q8,46.02313,13.27249
7268,yes,,Servizi & Gestioni Italia S.R.L.,Q8,45.79413,13.03148
39018,yes,,Ghulam Kharian di Ahmed Waqas S.A.S.,Api-Ip,46.13657,13.22229
12383,yes,,D'angelo Ivan,Agip Eni,46.11175,13.03103
35819,yes,,Singh Manjit,Api-Ip,46.12107,13.0008
27651,yes,,Degano Cesare,Api-Ip,45.89021,13.03475
41984,yes,,De Paoli Silvio & C. S.N.C.,Api-Ip,45.81146,13.0054
15517,yes,,Singh Gurdial,Api-Ip,45.82792,13.40123
4238,yes,,Buttazzoni Aleardo di Moroso Paolo & C. S.A.S,Agip Eni,46.1487,12.98891
7283,yes,,Servizi & Gestioni Italia S.R.L.,Q8,45.82234,13.21508
19925,yes,,Marco Specogna & C. S.A.S.,Api-Ip,45.94309,13.10048
31546,yes,,Toffolo Gianluca,Agip Eni,46.20619,13.18826
41516,yes,,Chand Lal,Api-Ip,46.09704,13.19753
31746,yes,,Miani Carlo,Api-Ip,46.09705,13.19744
7269,yes,,Servizi & Gestioni Italia S.R.L.,Q8,46.42034,13.021
6986,yes,,Jetrent S.R.L.,Api-Ip,46.17061,13.206
19841,yes,,Mauro Andrea e Zuttion Catia S.N.C.,Agip Eni,46.09063,13.21446
17020,,yes,Auto Metano Udine di Rosso Cristian & C. S.A.S.,,46.03406,13.2665
35394,,yes,Commercio Petroli S.R.L.,Costantin,46.02208,13.23978
6856,yes,,Sclippa Lino,Q8,46.05948,13.22015
18673,yes,yes,Padoano e Blasoni S.N.C. di Padoano Eros e C.,Api-Ip,46.03368,13.24617
6987,yes,,Jetrent S.R.L.,Api-Ip,46.03974,13.25298
3934,yes,,Paganini Adelio,Total Erg,45.70281,8.73534
15386,,yes,Autolavaggio Sicilia di Castiglioni Antonio & C. S.N.C.,,45.60337,8.8191
24961,yes,,Ip Services S.R.L.,Api-Ip,45.63976,8.8329
4394,yes,,Gas Service di Irritano Mario,,45.57995,8.86502
16323,yes,,Gi e Gi S.N.C. di Giardinetti Rocco e Giampietro Nico,,45.6831,8.85535
4720,yes,yes,Garbini S.R.L.,Agip Eni,45.64593,8.74929
39660,yes,,G.Petroli S.A.S. di Gabanelli Livio & C.,,45.59071,9.05009
4185,yes,yes,Prealpina Distribuzione Carburanti S.R.L.,,45.6652,8.74953
5979,,yes,Gestioni Europa S.p.A.,Total Erg,45.69061,8.82117
3593,yes,,A.D.S. Tamoil 8707 di Granata Sebastiano,Tamoil,45.76222,8.80937
15786,yes,,F.Lli Vita S.N.C. di Vita Giuseppe e Rocco,,45.65249,8.9582
27987,yes,,Belloni Massimiliano,Esso,45.77687,8.67974
28889,,yes,Cozzi Andrea,Agip Eni,45.67431,8.7973
37307,,yes,"Azienda Multiservizi Comunali S.p.A., in Breve Amsc S.p.A.",Agip Eni,45.64172,8.80835
33495,yes,,Cattaneo Alessandra,,45.67953,8.77789
41799,yes,,Prealpina Distribuzione Carburanti S.R.L.,,45.67986,8.7778
4135,yes,,Vargas S.R.L.,,45.64914,8.81669
42121,,yes,S.S.C. Società Sviluppo Commerciale S.R.L. in sigla S.S.C. S. R.L.,Carrefour,45.8396,8.70606
40812,yes,yes,Metangas S.R.L.,,45.63445,9.01266
37667,yes,,Arpi S.A.S. di Arru Melissa & C.,Total Erg,45.65224,8.90462
20076,yes,yes,Distributore Malpensa S.N.C. di La Rocca Angelo & Pozzi Giuseppe,Api-Ip,45.5882,8.73143
36963,,yes,Metano Legnano S.N.C. di Cirignano Claudio & C.,GasAuto,45.63964,8.88425
37734,yes,yes,Var8 S.A.S. di Varotto Emanuele & C.,,45.6118,9.02998
33505,,yes,Motorclima S.R.L.,Eco Fuel,45.61206,9.04376
39671,yes,,Garage Iozzi Francesco Autofficina Riparazioni Impianti a Gas,GasAuto,45.72262,8.67065
23842,yes,,Keropetrol S.p.A.,KEROPETROL,45.61318,8.97948
29597,yes,yes,Proteus S.R.L.,Total Erg,45.79905,8.80153
34065,yes,,Delmiro Rocco,Esso,45.7067,8.69747
5115,yes,,Mazzonetto Maurizio,Api-Ip,45.94152,8.42916
34384,,yes,Boma S.N.C. di Maioni Fabrizio e Boltrizzi Giovanna,Agip Eni,46.02349,8.2728
40011,yes,,Calabrese Giovanna,Agip Eni,45.94129,8.48677
39000,,yes,Gestioni Europa - Società Per Azioni,Total Erg,45.93811,8.45676
26373,yes,,A3grill S.R.L.,Repsol,46.06475,8.2768
22930,yes,,Guerriero Gabriella,,46.0844,8.27951
5630,yes,,Bida Rrapi,,45.37359,8.07876
5606,yes,,Vallese Marco,Tamoil,45.3476,8.45412
37508,yes,,Centro Calor S.R.L.,,45.45153,8.22832
39349,yes,,S.E. Petroli di De Bortoli Sara,Total Erg,45.29384,8.00167
6844,yes,yes,Gabriele Cosimo,Total Erg,45.19348,8.06898
38140,yes,,Nicolo' Francesco,Retitalia,45.53048,8.39934
31837,yes,,Lacade' S.R.L.,CONAD,45.27445,8.07579
40190,yes,,Dis-car di Sarra Paolo & C. S.N.C.,DIS-CAR,45.29069,8.0556
35690,yes,,Interliggi Gabriella,Agip Eni,45.32043,8.03148
3854,yes,,Eni Fuel S.p.A.,Agip Eni,45.28695,8.47209
38312,yes,,Sarni S.R.L.,Sarni Oil,45.28549,8.47069
41854,yes,,Ferrari Sara,Retitalia,45.34771,8.2564
42344,yes,,Ametrano Raffaele,Total Erg,45.37415,8.15079
38474,yes,,New Fuel S.R.L.,Europam,45.37866,8.14688
34256,yes,yes,Pansarasa Federico,Repsol,45.69235,8.29931
3752,yes,,Marcuzzo Cristhian,Api-Ip,45.25234,8.44782
30068,yes,,Brixia Finanziaria S.R.L.,Retitalia,45.18261,8.32152
10585,yes,,M. & M. di Pattaroni Marco e Mirco S.N.C.,Agip Eni,45.81629,8.24587
41197,yes,yes,Nova Coop Società Cooperativa,Enercoop,45.29512,8.39273
12985,yes,,Distribuzione Oli-carburanti S.R.L.,,45.3391,8.39297
25396,yes,,Rapolla Ignazio,Tamoil,45.32115,8.3903
42343,yes,,Ametrano Raffaele,Total Erg,45.32423,8.38034
37946,yes,,Gestioni Europa - Società Per Azioni,Total Erg,45.30029,8.39197
3472,yes,,Nuova Gesa Carburanti - S.N.C. di Valera Pier Giorgio & C.,Tamoil,45.45719,8.34596
3881,yes,,Totalerg S.p.A.,Total Erg,45.45573,8.34752
35598,yes,,Gasoline di Olfeni Angelo e C. S.N.C.,Loro,45.35497,12.03017
18170,yes,,Baldan Sauro,Agip Eni,45.45664,12.47414
38028,yes,,Marchesini Sandro & Pregnolato Claudio e C. S.N.C.,Agip Eni,45.14787,12.06361
40389,yes,,Fortin S.R.L.,,45.15618,12.27202
14467,yes,,Valli S.R.L.,,45.16819,12.27425
24829,yes,yes,Eni Fuel S.p.A.,Agip Eni,45.44165,12.05345
22329,yes,yes,Arino Petroli S.A.S.,Agip Eni,45.44233,12.05119
37869,yes,,Nemar S.A.S. di Nesci Ernesto,Agip Eni,45.44627,12.04301
4484,yes,,Noaloil S.p.A.,Noaloil,45.43215,12.04761
31543,yes,yes,Vega Carburanti S.p.A.,Vega,45.42874,12.10757
12561,yes,,Teso Lorena,Trivengas,45.58382,12.68195
24365,yes,,Solda' Alfeo e C. - S.N.C.,Xoil,45.63672,12.68097
37105,yes,,Tiger S.R.L.,Esso,45.80451,12.88818
31520,yes,,Vega Carburanti S.p.A.,Vega,45.78104,12.89062
37311,yes,,Tiozzo Andrea,Agip Eni,45.38365,12.038
41196,yes,,San Marco Petroli Distribuzione S.R.L.,San Marco Petroli,45.37069,12.04519
39745,yes,,Duino Nord S.A.S di Sacilotto Laura & C.,Kerotris,45.80545,12.81848
39781,yes,,Duino Nord S.A.S di Sacilotto Laura & C.,Kerotris,45.80379,12.81814
35743,yes,,Costantin Distribuzione e Servizi S.R.L.,Costantin,45.51767,12.63547
5243,yes,,San Marco Petroli Distribuzione S.R.L.,San Marco Petroli,45.54832,12.6019
41322,yes,,Unione Gas Auto S.p.A.,,45.54402,12.65125
39158,yes,,Vega Carburanti S.p.A.,Vega,45.54983,12.29486
5242,yes,yes,San Marco Petroli Distribuzione S.R.L.,San Marco Petroli,45.62302,12.47263
17593,yes,,Versuro Doriano,Noaloil,45.41981,12.15361
29182,yes,,Campas S.N.C. di Campagnaro Marco & C.,Esso,45.4344,12.19097
7929,yes,yes,Aesse di Rizzo A. e C. S.N.C.,Agip Eni,45.46586,12.10741
26085,yes,,Canaia Rinaldo,Agip Eni,45.50071,12.05472
8107,yes,,Callegari Gabriele,Trivengas,45.48833,12.10133
31532,yes,,Vega Carburanti S.p.A.,Vega,45.48585,12.12204
32517,yes,,Kepler S.R.L.,,45.60337,12.52068
31540,yes,,Vega Carburanti S.p.A.,Vega,45.62255,12.54983
4481,yes,,Noaloil S.p.A.,Noaloil,45.57548,12.07303
21218,yes,,Corbin Marino,Repsol,45.46858,11.99801
17194,yes,yes,Fiorin S.N.C. di Fiorin Roberto & C.,Agip Eni,45.4718,12.0272
37425,yes,,Nicolini Francesco,Oil Italia,45.45478,12.04868
5350,yes,,Saccon Maurizio,,45.78507,12.81834
4007,,yes,Portogas Veneziano S.R.L.,Agip Eni,45.77544,12.87968
41686,yes,yes,Gabogas 2 di Galvagni Gualtiero & C. S.A.S.,Repsol,45.78868,12.7507
31536,yes,,Vega Carburanti S.p.A.,Vega,45.77438,12.82451
32039,yes,,Dgm Carburanti di Del Giudice Massimo,Total Erg,45.8002,12.72796
23449,yes,,F.Lli Vianello S.R.L.,,45.55995,12.45891
28010,yes,,Garruzzo Group di Raso Maria Vincenza & C. S.N.C.,Agip Eni,45.64771,12.58803
22468,yes,,Fuel & Service di Gaiotto Alessio e C. S.N.C.,Agip Eni,45.65015,12.5435
31670,,yes,Gnes Franco,Agip Eni,45.65586,12.54597
4485,yes,yes,Noaloil S.p.A.,Noaloil,45.64848,12.58779
8669,yes,yes,Gas - Auto S.N.C. di Perin Paolo & C.,Trivengas,45.64203,12.59195
7284,yes,,Servizi & Gestioni Italia S.R.L.,Q8,45.74574,12.99038
15360,yes,yes,Romano Energy S.A.S. di Romano Tomas & C.,Repsol,45.72235,12.70228
37293,yes,,S.I.A. Engineering Construction S.R.L.,Sia fuel,45.65294,12.83316
26630,yes,,Rida S.N.C. di Canaia R. e Lunardi D.,Agip Eni,45.5774,12.08495
31533,yes,,Vega Carburanti S.p.A.,Vega,45.5666,12.17169
17496,,yes,Metangas S.N.C. di Spolaor Massimo & C.,Agip Eni,45.49925,12.13959
38209,yes,,Zanardo Claudio,Total Erg,45.51047,12.14903
3909,yes,,Minari S.R.L.,Agip Eni,45.80459,12.88059
36981,yes,,Alfa S.N.C. di Pilenga Lorenzo e Fabrizio,Agip Eni,45.52673,12.37941
22616,,yes,"Auto Metano S.A.S. di Corra' Enzo, Dal Degan Domenico e Taioli Felice & C.",,45.46959,12.19913
40134,yes,,Nuova Sidap S.R.L.,Q8,45.52549,12.26011
3588,yes,,Ecoenergy S.A.S. di Ragazzo L. e C.,Agip Eni,45.52598,12.26266
39993,yes,,Sonego Paolo,,45.48486,12.28619
29096,yes,,"Faraon Gianni & C. S.N.C. di Faraon Gianni, Chioato Giancarlo, Fr Ater Marco e Giuliani Gianluca",Api-Ip,45.47462,12.26882
30914,yes,yes,Servizi Innovativi Nord Est S.R.L.,Agip Eni,45.53861,12.3013
23446,yes,,F.Lli Vianello S.R.L.,,45.52536,12.19206
18211,yes,,Marini Valter,Tamoil,45.44872,12.19413
22086,yes,,Mantovani Lorenzo,Trivengas,45.46336,12.22405
41111,yes,,Vega Carburanti S.p.A.,Vega,45.50306,12.29132
31537,yes,,Vega Carburanti S.p.A.,Vega,45.50314,12.23561
31450,yes,yes,Vega Carburanti S.p.A.,Vega,45.44505,12.20481
31539,,yes,Vega Carburanti S.p.A.,Vega,45.53409,12.1814
38120,yes,,Gestioni Europa - Società Per Azioni,Total Erg,45.50889,12.26639
34955,yes,,Veneziana Bunkeraggi S.R.L.,Agip Eni,45.43201,12.30907
38543,yes,,R8 S.R.L.,,45.40055,12.00198
6340,yes,yes,Stazione di Servizio Stacchio Mario & C. Società in Nome Collet Tivo di Stacchio Mario,Agip Eni,45.36742,11.56499
14631,yes,,Distribuzione Carburanti Alonte di Ghigi Luigino & C. S.N.C.,Total Erg,45.36237,11.41771
15494,yes,yes,Villa Service S.R.L.,Bianco Fuel,45.51956,11.47627
26074,yes,,Pigato Romano,Tamoil,45.51609,11.51002
34163,yes,,Bragagnolo S.R.L.,Total Erg,45.51009,11.45342
40718,yes,yes,Np S.R.L.,Repsol,45.51319,11.50869
24334,yes,,Fda Carburanti S.N.C. di Fornaro Daniele e Fortuna Andrea,Agip Eni,45.52473,11.36426
35212,yes,,Viviesse S.R.L.s,Q8,45.87006,11.49847
17387,yes,,Pierantoni Virginio,Tamoil,45.39067,11.57459
40986,yes,,Keno S.N.C. di Rizzolo Stefano & C.,,45.74299,11.75019
11157,,yes,Casarin Oil Group S.R.L.,,45.73992,11.75264
21031,yes,,Autofficina Catelan S.N.C. di Catelan Danillo & C.,Esso,45.58856,11.62424
27108,yes,yes,A Tutto Gas S.A.S. di Bruni Simone & C.,,45.58924,11.63023
37903,yes,,San Marco Petroli Distribuzione S.R.L.,San Marco Petroli,45.59401,11.59837
18573,yes,,Mabilia Orlando,Agip Eni,45.68454,11.56572
14867,yes,,Bon Gas di De Boni Anna Maria,,45.45798,11.42256
4072,yes,,Romio S.R.L.,Agip Eni,45.5172,11.71017
37370,yes,yes,Ghulam Dinga di Arshad Usman S.A.S.,Api-Ip,45.52542,11.73466
11213,yes,,Lucatello S.R.L.,,45.52082,11.68088
37493,yes,,Frenic Service S.R.L.,,45.33607,11.56459
27740,yes,,Grappa Gas S.R.L.,Costantin,45.74862,11.75048
21583,yes,,"Frigo f.lli S.N.C. di Frigo Cesare Lino, Danilo & Giovanni",Agip Eni,45.75914,11.77259
5097,yes,,Valsugana S.A.S. di Pellin Gianluca e C.,Agip Eni,45.75954,11.77327
25093,yes,,Stazione di Servizio B.L. di Basso Luca,,45.44182,11.60094
25628,yes,yes,Carburanti Lin & Ying S.N.C. di Lin Jian e Co.,Agip Eni,45.57102,11.38412
39760,yes,yes,Abf S.R.L.,Benza,45.7668,11.45559
37170,yes,,Nieddu Bruno & C. S.A.S.,Agip Eni,45.78893,11.41189
26606,yes,,Savio Stefano & Matteo S.N.C.,Total Erg,45.61687,11.32715
7285,yes,,Servizi & Gestioni Italia S.R.L.,Q8,45.60159,11.49405
4183,yes,,Penzo Marco,,45.53028,11.5002
34162,yes,,Bragagnolo S.R.L.,Total Erg,45.52447,11.45522
4244,yes,,Marchesin Roberto & C. S.A.S.,Agip Eni,45.62005,11.56844
4147,yes,,Al.Ni.Co. S.R.L.,San Marco Petroli,45.48762,11.67427
41706,yes,,San Marco Petroli Distribuzione S.R.L.,San Marco Petroli,45.48757,11.67427
32861,yes,,Carburanti Lin & Ying S.N.C. di Lin Jian e Co.,,45.52124,11.65511
4861,,yes,Metanauto Group S.R.L.,Metanauto Group,45.49632,11.65465
10965,yes,,Energia S.R.L.,,45.45745,11.6043
8082,,yes,Decatur S.N.C. di De Cao Claudio e Turella Maria Cristina,Agip Eni,45.38239,11.37935
38640,yes,,Loro F.Lli-s.P.A.,Loro,45.4164,11.37916
9157,yes,,Stecca S.N.C. di Stecca Sergio & C.,Q8,45.65069,11.42136
40719,yes,yes,Np S.R.L.,Repsol,45.67995,11.45394
16018,yes,yes,Full Gas S.N.C. di Facchinello Ondina & C.,Agip Eni,45.7599,11.69244
12526,yes,,Perin S.A.S. di Perin Sergio & C.,Perin,45.70849,11.61976
39962,yes,,Celi Elisa,,45.72741,11.62115
21302,yes,,A.M. S.N.C. di Bredo Alex e Pertegato Marco,Agip Eni,45.48824,11.42512
30384,yes,yes,Cucagas S.R.L.,Cucagas,45.51015,11.39231
18342,yes,,Calandra Carlo,,45.46163,11.6936
15901,yes,,Biasin Giairo S.R.L. - Società Unipersonale,,45.48727,11.37144
17609,yes,yes,D.M. Impianti S.N.C. di Contiero Davide & C.,Costantin,45.71078,11.67547
22934,,yes,Berica Metano di Zordan Francesco e C. - S.N.C.,Agip Eni,45.28503,11.52988
40816,yes,,Berica Metano di Zordan Francesco e C. - S.N.C.,,45.28503,11.52988
21987,yes,,Olivieri Sonia,Api-Ip,45.30511,11.52939
12031,,yes,Scanagatta Carburanti S.R.L.,,45.71961,11.65019
4186,yes,,Autofficina Vallotto Mario di Xausa Milena e Figli S.N.C.,Agip Eni,45.80272,11.71944
11020,yes,,So.Ni. S.A.S. di Sonda Marcello e C.,,45.57977,11.62132
16702,yes,,Destro Donato,Esso,45.69422,11.38761
23360,yes,yes,Sbalchiero Nereo & C. S.A.S.,Agip Eni,45.68835,11.37703
28422,yes,,Pit Stop di Longo Stefano,Agip Eni,45.66028,11.66391
32834,yes,,Servizi Innovativi Nord Est S.R.L.,Agip Eni,45.73156,11.38468
17639,yes,yes,Beyfin S.p.A.,,45.74227,11.41644
11972,yes,,Caretta Franco,Agip Eni,45.70993,11.50067
41427,yes,,Stazione di Servizio Eni di Caretta Aldo & C. S.N.C.,Agip Eni,45.70993,11.50067
29632,yes,yes,Energia S.R.L.,,45.7239,11.41664
4218,yes,yes,Regal 2 S.R.L.,Benza,45.69436,11.38838
17638,yes,,Beyfin S.p.A.,,45.7046,11.40076
12146,yes,,L'alba - Società Cooperativa Sociale,,45.32912,11.50863
13368,yes,,Itrees S.R.L.,Costantin,45.5294,11.45058
18063,yes,,Andreatta Giovanni,Costantin,45.68375,11.71475
41146,yes,yes,S.R.P. di Sandri Roberto,Agip Eni,45.71598,11.47129
34818,yes,,Floreani Commerciale S.A.S. di Floreani Roberto,Agip Eni,45.69347,11.50971
15012,yes,yes,Perdoncin Domenico,Agip Eni,45.71622,11.47118
13517,yes,,Energia S.R.L.,,45.50054,11.5542
19860,yes,,Bortolamei S.R.L.,Benza,45.55472,11.57243
4006,,yes,S.A.G. S.R.L.,Agip Eni,45.56479,11.5532
14468,,yes,Chemello Claudio,Agip Eni,45.52647,11.50648
12759,yes,,Baggio Domenico Valter,Api-Ip,45.53929,11.53986
4073,yes,,Rosimgas S.A.S. di Alberti Nicoletta & C.,Agip Eni,45.56676,11.51603
24673,yes,,So.Ges.Car. di Perdoncin Riccardo & C.-s.N.C.,Q8,45.60849,11.55919
34644,yes,,Retitalia S.p.A.,Esso,45.55141,11.51357
39141,,yes,Retitalia S.p.A.,Esso,45.55141,11.51357
30333,yes,,F.Lli Graziani S.N.C. di Graziani Massimo & C.,Agip Eni,45.63897,11.49219
38857,yes,,Energia S.R.L.,,45.72947,11.46556
34433,yes,,Nuova Sidap S.R.L.,Agip Eni,45.55233,10.78606
25509,yes,,Ma.Ku. S.N.C. di Marchetti Alessio & C.,,45.30989,11.2769
18716,yes,,Gr Performance S.A.S. di Merlin Giancarlo & C.,Costantin,45.2386,11.1554
25921,yes,,"4 Ever S.A.S. di Perlato Simone, Franchi Marcella, Cipriano Salv Atore e Franchi Chiara",Agip Eni,45.273,11.09801
40428,yes,,Sarni S.R.L.,Sarni Oil,45.69251,10.91119
7272,yes,,Servizi & Gestioni Italia S.R.L.,Q8,45.47757,10.82682
29346,yes,,Noaloil S.p.A.,Noaloil,45.44646,10.86106
20766,yes,,Zocca Sante,Api-Ip,45.46922,10.85914
5257,yes,,San Marco Petroli Distribuzione S.R.L.,San Marco Petroli,45.47879,10.79305
7271,yes,,Servizi & Gestioni Italia S.R.L.,Q8,45.33174,11.00183
5380,,yes,Metano Villafranca S.R.L.,,45.32892,11.00313
19597,yes,,Atesina Lubrificanti Carburanti e Affini - Alcea - S.R.L.,Api-Ip,45.60046,10.78392
23845,yes,,Delta Energy S.R.L.,Delta energy,45.17856,11.19365
27285,,yes,Metanauto Casaleone S.R.L.,,45.19289,11.18813
11017,yes,,Ferlini Carburanti S.R.L.,,45.35714,10.9266
16803,yes,,B&g Petrol S.A.S. di Borgo Luigina e C.,Agip Eni,45.43743,10.73901
26986,,yes,Metanauto Castelnuovo S.R.L.,,45.4428,10.78164
5255,yes,,San Marco Petroli Distribuzione S.R.L.,San Marco Petroli,45.44786,10.71116
13137,,yes,Metanauto Garda Sud S.R.L.,Agip Eni,45.54386,10.8021
19048,yes,,Venturini Luca,Esso,45.3225,11.38118
12482,yes,,Bussinello S.R.L.,,45.42675,11.17643
5262,yes,,San Marco Petroli Distribuzione S.R.L.,San Marco Petroli,45.56955,10.76071
40969,yes,,Costantin Distribuzione e Servizi S.R.L.,Costantin,45.29324,11.01005
4617,yes,,Stazione di Servizio S.N.C. di Lanza Massimiliano e Lorenzo,Agip Eni,45.22623,11.0184
25705,yes,,Orlandi Mattia e Saggioro Nicolo' S.N.C.,,45.28593,11.18405
41905,yes,,M.C.S. di Mazzi Massimo,Agip Eni,45.48788,10.77259
13173,yes,,F.Lli Bertasi S.N.C. di Bertasi Damiano e C.,Agip Eni,45.48787,10.77259
29843,yes,,2 Emme Service S.R.L.,Agip Eni,45.18601,11.25883
10824,,yes,Azienda Ricompressione Metano A.R.M. S.R.L.,,45.18598,11.28054
29885,yes,,Azienda Ricompressione Metano A.R.M. S.R.L.,,45.18598,11.28054
10761,yes,,Degani Mirko & C. S.N.C.,Agip Eni,45.20436,11.31437
4280,yes,yes,Orogas di Zamboni Adriana e C. S.A.S.,,45.20212,11.25551
5618,yes,,Orogas di Zamboni Adriana e C. S.A.S.,,45.1926,11.29024
32086,yes,,Costantin Distribuzione e Servizi S.R.L.,Costantin,45.23118,11.36771
4074,yes,yes,F.Lli Degani S.N.C. di Degani Flavio e C.,Agip Eni,45.51091,10.93401
38354,,yes,Danese Massimo,Agip Eni,45.19125,11.05255
9769,yes,,Fr S.N.C. di Rodolfo Borini & Fabio Rinaldi,Esso,45.1794,11.04446
36376,yes,,Unione Gas Auto S.p.A.,,45.17677,11.06593
41084,yes,,Salvetti Rete S.R.L.,Esso,45.29727,10.8979
41085,yes,,Tiger S.R.L.,Tamoil,45.29716,10.89645
23210,yes,yes,Munari S.N.C. di Munari Gianluca & C.,,45.30366,11.134
41976,yes,yes,First S.R.L.,,45.29091,11.08487
24566,yes,yes,Gb Service di Gambarini Costante,,45.29091,11.08474
26400,yes,,Al Parco S.N.C. di Pozzani Andrea e C.,Tamoil,45.33994,11.07018
4065,yes,,Costantin Distribuzione e Servizi S.R.L.,Costantin,45.48506,10.85936
23356,yes,,Sma S.p.A.,,45.43327,10.68244
5253,yes,,San Marco Petroli Distribuzione S.R.L.,San Marco Petroli,45.43844,10.69932
34408,yes,,Brognara Gianni e C. S.N.C.,Total Erg,45.43609,10.71036
22318,yes,yes,Ghulam di Ghulam Sarwar & C. S.A.S.,Total Erg,45.35561,11.17665
39766,yes,,B Petrol S.R.L.,,45.38786,11.25211
5168,,yes,Metano Gas San Bonifacio Società a R.L.,,45.4073,11.26476
13149,yes,,Giulia S.N.C. di Simoncello Andrea & Tessari Vilma,Agip Eni,45.40418,11.27333
12191,yes,,Gazzo Roberto,Retitalia,45.53162,11.23343
31805,yes,yes,A & B S.p.A.,,45.39628,11.02676
8174,yes,yes,Dalla Bernardina f.lli S.R.L.,,45.4193,11.0766
5154,yes,yes,Metanauto S. Martino S.R.L.,,45.41804,11.10341
40553,yes,,Lm Carburanti di Lanza Michele S.A.S.,Esso,45.23775,11.23584
18650,yes,yes,Zampini Rosalba,,45.51986,10.87286
4860,yes,yes,Metanauto Group S.R.L.,Metanauto Group,45.48232,10.93278
4985,yes,,Fornasari f.lli S.N.C. di Fornasari Massimo e Roberto,Repsol,45.51185,10.82722
22213,yes,,Masiero S.N.C. di Masiero Mario e Carlo & C.,Agip Eni,45.41169,11.23176
3561,yes,,Nuova Sidap S.R.L.,Esso,45.41055,11.23413
31121,yes,,Oasi Blu S.N.C. di Girardi Alberto e C.,,45.40932,10.87954
8176,yes,yes,Dalla Bernardina f.lli S.R.L.,Q8,45.40994,10.90394
24858,yes,yes,Bertasi Alfeo di Bertasi Alfeo e Figli S.N.C.,Agip Eni,45.43985,10.85056
25756,yes,,Pasquali Carburanti S.A.S. di Pasquali Andrea & C.,Agip Eni,45.35688,10.75257
38037,yes,yes,Keropetrol S.p.A.,KEROPETROL,45.35633,10.75086
13177,yes,,Tuppini Giuliano,Agip Eni,45.45739,11.01839
24603,yes,,Mild S.R.L.,Agip Eni,45.40089,10.92127
12613,yes,yes,Glam S.R.L.,Agip Eni,45.4523,11.05225
22565,yes,yes,"Auto Metano S.A.S. di Corra' Enzo, Dal Degan Domenico e Taioli Felice & C.",,45.42366,10.99395
34216,yes,,Bff & Partners di Reghenzani Marco e Buoncristiani Andrea S.N.C.,Q8,45.44679,10.9214
12856,yes,,Furlani Luigi e Furlani Andrea S.N.C.,Repsol,45.43395,11.01041
32391,yes,yes,Dbf S.R.L.,,45.40327,11.00576
7454,yes,yes,Danese Massimo,Ego,45.38477,10.97232
25965,yes,,M.G.S. di Mazzi Massimo & C. S.N.C.,Agip Eni,45.42834,10.99385
33490,yes,,M.C.S. di Mazzi Massimo,Agip Eni,45.37185,10.99074
10641,yes,,Full Service Car S.R.L.,Esso,45.40127,10.9391
17804,yes,,Gb Economy S.R.L.,,45.43673,10.91803
27008,,yes,Metanauto Bassone S.R.L.,,45.44792,10.89637
5094,yes,,Q8 Mediana di Bernard Robu,Q8,45.43208,10.92262
41911,yes,,Rivergas S.R.L.,Retitalia,45.37188,10.9908
13292,yes,,Bruni Federico,Agip Eni,45.46689,10.95927
31879,yes,yes,Ghulam Gujrat di Zaman Tahir & C. S.A.S.,Api-Ip,45.35398,10.99509
